spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,latency
3.00,10000.00,5.00,10.00,10000.00,6.00,25060.00
3.00,10000.00,5.00,10.00,100000.00,1.00,31827.00
3.00,10000.00,5.00,10.00,100000.00,2.00,32544.00
3.00,10000.00,5.00,10.00,100000.00,3.00,28553.00
3.00,10000.00,5.00,10.00,100000.00,6.00,25762.00
3.00,10000.00,5.00,10.00,1000000.00,1.00,5579.60
3.00,10000.00,5.00,10.00,1000000.00,2.00,2134.10
3.00,10000.00,5.00,10.00,1000000.00,3.00,5022.10
3.00,10000.00,5.00,10.00,1000000.00,6.00,2669.70
3.00,10000.00,5.00,100.00,10.00,1.00,15071.00
3.00,10000.00,5.00,100.00,10.00,2.00,7830.30
3.00,10000.00,5.00,100.00,10.00,3.00,9030.90
3.00,10000.00,5.00,100.00,10.00,6.00,19472.00
3.00,10000.00,5.00,100.00,100.00,1.00,11518.00
3.00,10000.00,5.00,100.00,100.00,2.00,7658.40
3.00,10000.00,5.00,100.00,100.00,3.00,8914.90
3.00,10000.00,5.00,100.00,100.00,6.00,22790.00
3.00,10000.00,5.00,100.00,1000.00,1.00,13473.00
3.00,10000.00,5.00,100.00,1000.00,2.00,9140.40
3.00,10000.00,5.00,100.00,1000.00,3.00,9735.70
3.00,10000.00,5.00,100.00,1000.00,6.00,21734.00
3.00,10000.00,5.00,100.00,10000.00,1.00,19946.00
3.00,10000.00,5.00,100.00,10000.00,2.00,13705.00
3.00,10000.00,5.00,100.00,10000.00,3.00,13945.00
3.00,10000.00,5.00,100.00,10000.00,6.00,25483.00
3.00,10000.00,5.00,100.00,100000.00,1.00,18230.00
3.00,10000.00,5.00,100.00,100000.00,2.00,29122.00
3.00,10000.00,5.00,100.00,100000.00,3.00,27514.00
3.00,10000.00,5.00,100.00,100000.00,6.00,19985.00
3.00,10000.00,5.00,100.00,1000000.00,2.00,3258.30
3.00,10000.00,5.00,100.00,1000000.00,3.00,6113.70
3.00,10000.00,5.00,100.00,1000000.00,6.00,1052.10
3.00,10000.00,5.00,1000.00,10.00,1.00,11396.00
3.00,10000.00,5.00,1000.00,10.00,2.00,7667.80
3.00,10000.00,5.00,1000.00,10.00,3.00,9058.80
3.00,10000.00,5.00,1000.00,10.00,6.00,25256.00
3.00,10000.00,5.00,1000.00,100.00,1.00,11416.00
3.00,10000.00,5.00,1000.00,100.00,2.00,7741.30
3.00,10000.00,5.00,1000.00,100.00,3.00,9441.90
3.00,10000.00,5.00,1000.00,100.00,6.00,26258.00
3.00,10000.00,5.00,1000.00,1000.00,1.00,13275.00
3.00,10000.00,5.00,1000.00,1000.00,2.00,8307.50
3.00,10000.00,5.00,1000.00,1000.00,3.00,9271.00
3.00,10000.00,5.00,1000.00,1000.00,6.00,19459.00
3.00,10000.00,5.00,1000.00,10000.00,1.00,23048.00
3.00,10000.00,5.00,1000.00,10000.00,2.00,15268.00
3.00,10000.00,5.00,1000.00,10000.00,3.00,12888.00
3.00,10000.00,5.00,1000.00,10000.00,6.00,26640.00
3.00,10000.00,5.00,1000.00,100000.00,1.00,17670.00
3.00,10000.00,5.00,1000.00,100000.00,2.00,33087.00
3.00,10000.00,5.00,1000.00,100000.00,3.00,27211.00
3.00,10000.00,5.00,1000.00,100000.00,6.00,27221.00
3.00,10000.00,5.00,1000.00,1000000.00,1.00,2750.80
3.00,10000.00,5.00,1000.00,1000000.00,2.00,2907.00
3.00,10000.00,5.00,1000.00,1000000.00,3.00,5962.00
3.00,10000.00,5.00,1000.00,1000000.00,6.00,2119.50
